               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.014518,            0.012154,           0.0024006,             0.81345,             0.78766,             0.82304,             0.63045,            0.025028,            0.018347,            0.015781,           0.0080294,           0.0080294,           0.0080294
                 157,            0.016207,            0.012251,           0.0026005,             0.78395,             0.80182,             0.82742,             0.62805,            0.024797,            0.017452,            0.015891,           0.0080059,           0.0080059,           0.0080059
                 158,            0.016706,            0.012665,           0.0027587,             0.83887,             0.75162,             0.82944,             0.63179,             0.02483,            0.018242,             0.01789,           0.0079824,           0.0079824,           0.0079824
                 159,            0.016001,             0.01249,           0.0030123,             0.81623,             0.77381,             0.81655,             0.61967,            0.024934,            0.018972,            0.017355,           0.0079588,           0.0079588,           0.0079588
                 160,             0.01482,            0.011743,           0.0026037,             0.81266,             0.79113,             0.82715,             0.62796,            0.025573,            0.018589,            0.016723,            0.007935,            0.007935,            0.007935
                 161,            0.016206,            0.011507,           0.0028204,             0.84317,              0.7706,             0.83532,               0.634,            0.025965,            0.019823,            0.015271,           0.0079112,           0.0079112,           0.0079112
                 162,            0.015309,            0.011208,           0.0025304,             0.84048,             0.74998,             0.83326,             0.63534,            0.025087,            0.019627,            0.017768,           0.0078873,           0.0078873,           0.0078873
                 163,              0.0166,            0.011872,           0.0026892,              0.8057,             0.76789,             0.81666,             0.62228,            0.025067,            0.018655,             0.01707,           0.0078633,           0.0078633,           0.0078633
                 164,             0.01467,            0.011895,           0.0023471,             0.85774,             0.73092,              0.8166,             0.62134,            0.024933,             0.01898,            0.016399,           0.0078392,           0.0078392,           0.0078392
                 165,            0.015479,             0.01192,           0.0026225,             0.79976,             0.77096,              0.8176,             0.62129,            0.025342,            0.019129,            0.016682,            0.007815,            0.007815,            0.007815
                 166,            0.014608,            0.011018,           0.0024868,             0.85726,             0.74897,             0.83124,             0.63369,            0.024711,            0.018945,            0.016318,           0.0077907,           0.0077907,           0.0077907
                 167,             0.01548,            0.011225,           0.0025271,             0.83365,             0.79312,             0.82703,             0.63227,            0.025061,            0.019249,            0.015974,           0.0077663,           0.0077663,           0.0077663
                 168,            0.015861,            0.012101,           0.0027584,             0.84641,             0.76996,             0.83089,             0.63221,            0.024816,            0.018694,            0.014817,           0.0077418,           0.0077418,           0.0077418
                 169,            0.015175,            0.012665,           0.0025476,             0.78082,             0.80235,             0.81812,             0.61944,            0.024703,            0.018907,            0.015064,           0.0077173,           0.0077173,           0.0077173
                 170,            0.014734,            0.010503,           0.0024043,             0.80685,             0.78929,             0.82971,             0.63158,            0.024598,            0.019071,            0.015324,           0.0076926,           0.0076926,           0.0076926
                 171,            0.016067,            0.012668,           0.0027971,             0.79603,             0.78651,             0.82259,               0.628,            0.024845,            0.019025,            0.016722,           0.0076679,           0.0076679,           0.0076679
                 172,            0.015435,            0.011111,           0.0028674,             0.77302,             0.80466,             0.81997,             0.62514,            0.024642,            0.019362,            0.020021,           0.0076431,           0.0076431,           0.0076431
                 173,            0.014304,            0.012195,           0.0023156,             0.78962,             0.78368,             0.80941,             0.62346,            0.024475,            0.020295,             0.02001,           0.0076182,           0.0076182,           0.0076182
                 174,            0.015445,            0.011731,           0.0025386,             0.79746,             0.80155,             0.81606,             0.62384,            0.024813,            0.020079,             0.01784,           0.0075932,           0.0075932,           0.0075932
                 175,            0.015934,            0.012753,           0.0025898,             0.83605,             0.77108,             0.81356,             0.62053,            0.024542,            0.018921,            0.016386,           0.0075681,           0.0075681,           0.0075681
                 176,            0.016138,            0.011546,           0.0024038,             0.80535,             0.78534,             0.81736,             0.62537,            0.024526,            0.019565,            0.017411,            0.007543,            0.007543,            0.007543
                 177,            0.015233,            0.011796,           0.0026547,             0.80775,             0.78681,             0.81769,             0.62752,            0.024844,            0.019199,            0.017675,           0.0075177,           0.0075177,           0.0075177
