               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,            0.028934,            0.022945,            0.017608,             0.59997,             0.62092,             0.64717,             0.40583,            0.031476,             0.01976,            0.027258,           0.0097969,           0.0097969,           0.0097969
                  50,            0.028618,            0.022309,             0.02211,             0.64321,             0.60242,             0.64784,             0.42746,            0.031552,            0.019495,             0.02658,           0.0097884,           0.0097884,           0.0097884
                  51,            0.029208,            0.023247,            0.022696,             0.58011,             0.62814,             0.62126,             0.42801,            0.031815,            0.020794,            0.026939,           0.0097798,           0.0097798,           0.0097798
                  52,            0.027552,            0.019573,            0.016095,             0.69228,             0.67198,             0.73928,             0.48885,            0.032747,            0.018851,            0.021234,           0.0097709,           0.0097709,           0.0097709
                  53,             0.02761,            0.022075,            0.014172,             0.62096,             0.68716,             0.67951,             0.48048,            0.029113,             0.01893,            0.027002,           0.0097619,           0.0097619,           0.0097619
                  54,            0.026399,            0.020661,            0.013892,               0.664,             0.71875,             0.71322,             0.49428,            0.030371,            0.019163,            0.026165,           0.0097528,           0.0097528,           0.0097528
                  55,            0.027279,            0.020975,            0.012553,             0.73231,             0.67635,             0.73274,              0.5145,            0.030489,            0.019374,            0.022404,           0.0097435,           0.0097435,           0.0097435
                  56,            0.027269,             0.02011,            0.011594,             0.67229,             0.73879,             0.75378,             0.52977,             0.02913,            0.018097,             0.02527,            0.009734,            0.009734,            0.009734
                  57,            0.026878,            0.020051,             0.01154,             0.66795,             0.76916,              0.7498,             0.54023,            0.028533,            0.017987,            0.022117,           0.0097243,           0.0097243,           0.0097243
                  58,            0.026465,            0.018891,            0.010756,             0.76609,             0.70267,             0.77067,              0.5539,            0.029268,            0.018114,             0.02169,           0.0097145,           0.0097145,           0.0097145
                  59,            0.026406,            0.019647,            0.010858,              0.7005,              0.7329,              0.7589,             0.54499,            0.028754,            0.018101,            0.021693,           0.0097045,           0.0097045,           0.0097045
                  60,            0.026889,            0.020798,            0.010137,             0.69085,              0.7472,              0.7407,             0.52937,            0.028707,            0.018212,            0.023128,           0.0096943,           0.0096943,           0.0096943
                  61,            0.025827,            0.019733,           0.0095792,             0.78469,             0.67573,             0.77944,             0.55963,            0.028424,            0.017471,            0.020229,            0.009684,            0.009684,            0.009684
                  62,            0.027721,            0.021416,           0.0094754,             0.73855,             0.70317,             0.77829,             0.52738,            0.031237,            0.017964,            0.020558,           0.0096735,           0.0096735,           0.0096735
                  63,            0.026241,            0.018389,           0.0098775,             0.72391,             0.74862,             0.77557,             0.53957,            0.030025,            0.018196,            0.021903,           0.0096628,           0.0096628,           0.0096628
                  64,            0.027003,            0.021283,            0.009194,             0.80451,             0.71355,              0.7812,             0.55874,            0.028605,            0.018154,            0.019222,            0.009652,            0.009652,            0.009652
                  65,            0.026948,            0.020301,           0.0087714,             0.70117,             0.68681,             0.73192,             0.52405,            0.029573,            0.018688,            0.024963,            0.009641,            0.009641,            0.009641
                  66,            0.026765,            0.019803,           0.0085023,             0.73968,              0.7182,             0.78272,             0.55345,            0.029026,            0.018023,            0.020079,           0.0096299,           0.0096299,           0.0096299
                  67,            0.026104,            0.019314,           0.0087089,             0.77167,             0.67817,             0.75494,              0.5349,            0.029212,            0.019444,            0.023964,           0.0096186,           0.0096186,           0.0096186
                  68,            0.024952,            0.018932,             0.00864,             0.77914,              0.7109,             0.78461,             0.55442,            0.028911,            0.018357,            0.023333,           0.0096071,           0.0096071,           0.0096071
                  69,            0.025766,            0.020058,           0.0083619,             0.77393,             0.68673,             0.77389,              0.5633,            0.027769,            0.017772,            0.022439,           0.0095955,           0.0095955,           0.0095955
                  70,            0.023905,            0.018252,           0.0076722,             0.80792,             0.69235,             0.77485,             0.56525,            0.027685,            0.018037,            0.021499,           0.0095837,           0.0095837,           0.0095837
                  71,            0.024796,             0.01834,           0.0078357,             0.75902,             0.69179,             0.76711,             0.54849,             0.02844,            0.018082,            0.021665,           0.0095717,           0.0095717,           0.0095717
                  72,            0.023778,            0.018622,           0.0078426,             0.70402,             0.66262,             0.72727,             0.51339,            0.030764,            0.020385,            0.027322,           0.0095596,           0.0095596,           0.0095596
                  73,            0.026028,            0.020086,           0.0088795,             0.78617,             0.66643,             0.75074,             0.54164,            0.029463,            0.018425,            0.024333,           0.0095473,           0.0095473,           0.0095473
                  74,            0.024656,            0.019777,           0.0084435,             0.76309,             0.68318,              0.7562,             0.53045,            0.030186,            0.019637,            0.022635,           0.0095349,           0.0095349,           0.0095349
                  75,            0.025188,            0.018375,           0.0085382,             0.75509,             0.72376,             0.78385,             0.56753,            0.028865,            0.018548,            0.020647,           0.0095223,           0.0095223,           0.0095223
                  76,            0.024934,            0.019095,           0.0096804,             0.76266,             0.66306,             0.74397,             0.53075,            0.029666,             0.01877,             0.02557,           0.0095095,           0.0095095,           0.0095095
                  77,            0.025234,            0.019965,           0.0091935,             0.75253,              0.6375,             0.72206,             0.51521,            0.029624,            0.019408,            0.026008,           0.0094966,           0.0094966,           0.0094966
                  78,            0.024866,            0.020349,           0.0091922,             0.76234,             0.65931,             0.75256,             0.53662,            0.028189,            0.020687,            0.027046,           0.0094835,           0.0094835,           0.0094835
                  79,            0.023963,            0.020357,            0.010577,             0.80807,              0.6301,             0.75122,             0.54854,            0.028186,            0.019306,            0.026539,           0.0094703,           0.0094703,           0.0094703
                  80,            0.024054,            0.019667,           0.0081961,             0.83078,             0.70755,             0.81507,              0.5831,            0.028844,            0.017742,            0.017552,           0.0094569,           0.0094569,           0.0094569
                  81,            0.023825,            0.018473,           0.0071102,             0.76242,             0.74622,             0.80236,             0.57772,            0.027719,            0.017598,            0.018188,           0.0094434,           0.0094434,           0.0094434
                  82,             0.02568,            0.018794,            0.007007,             0.76948,             0.70618,               0.793,             0.56068,             0.02837,            0.017738,            0.021455,           0.0094297,           0.0094297,           0.0094297
                  83,            0.024528,            0.018423,           0.0075755,             0.70904,             0.75927,             0.78755,             0.56679,            0.028544,            0.017137,            0.021373,           0.0094158,           0.0094158,           0.0094158
                  84,            0.022775,            0.017664,           0.0067969,              0.8079,             0.70085,             0.80027,             0.57327,             0.02774,            0.017125,            0.016863,           0.0094018,           0.0094018,           0.0094018
                  85,            0.024254,            0.018648,           0.0069706,             0.76404,             0.75434,             0.79645,             0.58182,            0.027297,            0.017752,            0.018201,           0.0093877,           0.0093877,           0.0093877
                  86,            0.022116,             0.01779,           0.0063119,             0.76992,             0.71098,             0.76953,             0.55791,            0.027259,            0.017569,            0.020401,           0.0093733,           0.0093733,           0.0093733
                  87,            0.022595,            0.018218,           0.0061868,             0.69853,             0.72795,             0.77315,             0.57074,             0.02769,            0.018046,            0.019568,           0.0093589,           0.0093589,           0.0093589
                  88,            0.024431,            0.018242,           0.0080938,              0.7233,             0.71084,             0.76094,             0.54087,            0.029258,            0.019899,            0.020366,           0.0093442,           0.0093442,           0.0093442
                  89,            0.024351,            0.020257,           0.0085627,             0.65995,             0.65341,             0.69082,              0.4828,            0.028615,            0.019256,            0.030997,           0.0093295,           0.0093295,           0.0093295
                  90,            0.023486,            0.017885,           0.0065506,             0.71673,             0.65529,             0.72174,             0.52141,            0.027291,             0.01718,            0.030044,           0.0093146,           0.0093146,           0.0093146
                  91,              0.0235,            0.016937,           0.0064051,             0.75592,             0.72998,             0.78257,             0.56235,            0.027686,            0.017884,            0.022992,           0.0092995,           0.0092995,           0.0092995
                  92,            0.022659,            0.018771,           0.0064128,             0.79835,             0.65854,             0.76042,             0.54445,            0.028391,             0.01933,            0.022728,           0.0092843,           0.0092843,           0.0092843
                  93,            0.023434,            0.018277,           0.0069862,             0.74583,             0.73803,             0.80179,             0.58225,            0.027246,             0.01793,            0.019206,           0.0092689,           0.0092689,           0.0092689
                  94,            0.022319,            0.015764,           0.0063947,             0.77883,             0.72832,             0.78554,             0.57589,            0.027363,            0.018538,            0.021214,           0.0092534,           0.0092534,           0.0092534
                  95,            0.024706,            0.019951,           0.0065817,             0.83838,             0.67074,             0.79588,             0.58705,            0.026546,            0.017284,            0.020707,           0.0092377,           0.0092377,           0.0092377
                  96,            0.024353,            0.019166,           0.0060307,             0.72832,             0.73274,             0.78558,             0.56813,            0.027619,            0.017654,            0.023741,           0.0092219,           0.0092219,           0.0092219
                  97,            0.023131,            0.018235,           0.0052092,             0.80818,             0.72241,             0.81486,             0.59336,            0.027097,            0.018568,            0.016779,           0.0092059,           0.0092059,           0.0092059
                  98,            0.023819,            0.019615,           0.0058945,             0.76424,             0.76282,             0.80211,             0.58104,            0.028422,            0.018081,            0.018717,           0.0091898,           0.0091898,           0.0091898
                  99,            0.022926,            0.018055,           0.0055368,             0.78266,             0.73776,             0.80557,             0.59031,            0.027209,            0.017509,            0.022491,           0.0091735,           0.0091735,           0.0091735
                 100,            0.022632,            0.017692,           0.0060682,             0.76446,             0.75748,             0.79631,             0.57763,            0.026806,            0.017573,            0.019821,           0.0091571,           0.0091571,           0.0091571
                 101,            0.022408,            0.018555,           0.0054592,             0.79062,             0.71996,             0.79534,             0.58585,            0.026971,            0.017375,            0.020032,           0.0091406,           0.0091406,           0.0091406
                 102,            0.022027,            0.017031,           0.0048973,             0.79377,             0.71237,             0.79928,             0.58561,            0.028046,            0.018417,            0.018676,           0.0091239,           0.0091239,           0.0091239
                 103,            0.024424,             0.01843,           0.0055723,             0.78135,             0.74699,             0.80372,             0.58878,             0.02738,            0.017947,            0.019139,           0.0091071,           0.0091071,           0.0091071
                 104,            0.022457,            0.018193,           0.0056649,             0.81812,             0.70509,             0.78682,             0.57754,            0.026776,            0.018092,             0.01992,           0.0090901,           0.0090901,           0.0090901
                 105,            0.022706,            0.017354,           0.0052286,             0.80927,             0.70787,             0.77935,             0.56744,            0.027156,             0.01905,            0.022234,            0.009073,            0.009073,            0.009073
                 106,            0.021449,            0.016545,            0.006198,             0.74328,              0.7595,             0.79181,             0.57893,            0.027273,            0.019121,            0.017415,           0.0090557,           0.0090557,           0.0090557
