               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 147,             0.02323,             0.01881,           0.0068456,             0.74267,             0.61319,             0.70507,             0.51047,            0.029364,             0.01997,            0.027937,           0.0082357,           0.0082357,           0.0082357
                 148,            0.022701,            0.016813,           0.0059093,             0.71658,             0.72546,             0.76436,             0.54935,            0.028594,            0.019936,            0.021104,           0.0082132,           0.0082132,           0.0082132
                 149,            0.023623,            0.019727,           0.0060973,              0.7879,             0.62369,             0.72709,             0.53134,            0.028127,            0.019747,            0.022533,           0.0081906,           0.0081906,           0.0081906
                 150,            0.023254,            0.018399,           0.0061352,             0.77826,             0.65565,             0.73776,             0.54347,            0.027717,            0.019535,            0.023997,           0.0081679,           0.0081679,           0.0081679
                 151,            0.023682,             0.01791,           0.0064574,             0.78769,             0.60618,             0.72124,             0.52707,            0.028565,            0.020672,            0.027097,            0.008145,            0.008145,            0.008145
                 152,            0.023704,            0.017043,           0.0065517,             0.70886,             0.69323,             0.74744,             0.53887,            0.028504,            0.019007,            0.022911,           0.0081221,           0.0081221,           0.0081221
                 153,            0.022976,            0.018401,           0.0063504,             0.78152,             0.65357,             0.74155,             0.54662,            0.028129,            0.019648,            0.023782,           0.0080991,           0.0080991,           0.0080991
                 154,             0.02334,            0.017614,           0.0059692,             0.75741,             0.65735,             0.72824,             0.54066,            0.028116,            0.018919,            0.025551,           0.0080759,           0.0080759,           0.0080759
                 155,            0.024024,            0.019828,           0.0071078,              0.8096,             0.65648,             0.74089,             0.53495,            0.028187,            0.017991,            0.024292,           0.0080527,           0.0080527,           0.0080527
                 156,            0.023207,            0.018256,           0.0066539,              0.7776,             0.64095,             0.72778,             0.52817,            0.027583,            0.018817,            0.024537,           0.0080294,           0.0080294,           0.0080294
                 157,            0.022953,            0.019511,            0.007257,             0.75135,             0.66194,             0.73975,             0.53415,            0.028171,            0.018834,            0.026064,           0.0080059,           0.0080059,           0.0080059
                 158,            0.022177,            0.019322,           0.0064766,             0.81772,             0.63579,             0.74723,             0.54461,            0.028305,            0.020725,            0.022079,           0.0079824,           0.0079824,           0.0079824
                 159,            0.023827,            0.018142,           0.0065332,             0.73759,             0.66311,             0.75681,             0.55757,            0.027987,            0.019041,             0.02231,           0.0079588,           0.0079588,           0.0079588
                 160,             0.02169,            0.018723,           0.0059723,             0.76271,             0.64339,              0.7455,             0.54844,             0.02741,            0.018803,            0.026819,            0.007935,            0.007935,            0.007935
                 161,            0.023133,            0.019647,           0.0060452,             0.75693,             0.67474,              0.7605,             0.55934,            0.027505,            0.018828,            0.025838,           0.0079112,           0.0079112,           0.0079112
                 162,              0.0224,             0.01857,           0.0057711,             0.72678,             0.67157,              0.7329,             0.53345,            0.027706,            0.019074,            0.024495,           0.0078873,           0.0078873,           0.0078873
                 163,            0.023423,            0.019025,           0.0064738,             0.75807,             0.69298,             0.75329,              0.5439,            0.027626,            0.018526,            0.021194,           0.0078633,           0.0078633,           0.0078633
                 164,            0.022385,            0.017395,           0.0054929,             0.74824,             0.68271,             0.74218,             0.54826,            0.027457,            0.018935,            0.025389,           0.0078392,           0.0078392,           0.0078392
                 165,            0.023199,             0.01801,           0.0060697,             0.74924,             0.68535,             0.74343,             0.54947,            0.027597,            0.019324,            0.024513,            0.007815,            0.007815,            0.007815
                 166,            0.022768,            0.018265,           0.0062837,             0.77251,             0.64686,             0.74625,             0.55148,             0.02819,             0.01884,            0.024216,           0.0077907,           0.0077907,           0.0077907
                 167,            0.023687,            0.017645,           0.0067621,             0.72689,             0.66357,             0.72593,             0.52951,            0.027853,            0.018827,            0.026845,           0.0077663,           0.0077663,           0.0077663
                 168,            0.021197,            0.017207,             0.00547,             0.68464,             0.71963,             0.73443,             0.53675,            0.028109,            0.019748,            0.023688,           0.0077418,           0.0077418,           0.0077418
                 169,            0.022215,             0.01761,           0.0056677,             0.74494,             0.64406,             0.72561,              0.5324,            0.027911,             0.01936,            0.026742,           0.0077173,           0.0077173,           0.0077173
                 170,             0.02316,            0.017704,           0.0060937,             0.79659,             0.64873,             0.74273,             0.53942,            0.027949,            0.018943,            0.024754,           0.0076926,           0.0076926,           0.0076926
                 171,            0.022367,            0.018051,           0.0057959,             0.74934,             0.67377,              0.7499,             0.55722,            0.027304,            0.019319,            0.025735,           0.0076679,           0.0076679,           0.0076679
                 172,            0.021932,            0.018826,           0.0054797,              0.7564,             0.66243,             0.74315,             0.54212,            0.028612,            0.019363,            0.024133,           0.0076431,           0.0076431,           0.0076431
                 173,            0.022202,            0.016557,           0.0056659,             0.73455,             0.67713,             0.74029,             0.55105,            0.027649,             0.01927,            0.026652,           0.0076182,           0.0076182,           0.0076182
                 174,            0.022131,            0.018257,           0.0057782,             0.76933,             0.67858,             0.75834,             0.56212,            0.027791,            0.018607,            0.025213,           0.0075932,           0.0075932,           0.0075932
                 175,            0.022746,            0.017963,           0.0056171,             0.72138,             0.67594,             0.74135,             0.54874,            0.028099,            0.019063,            0.028556,           0.0075681,           0.0075681,           0.0075681
                 176,            0.022009,            0.018753,           0.0055822,             0.75678,             0.67773,             0.74622,             0.55464,            0.026878,            0.018931,            0.023528,            0.007543,            0.007543,            0.007543
                 177,             0.02223,            0.018633,           0.0057613,              0.7429,             0.66552,             0.73563,             0.54182,            0.028546,            0.019937,            0.026436,           0.0075177,           0.0075177,           0.0075177
                 178,            0.022054,            0.018229,            0.006138,             0.76251,             0.65351,             0.73271,             0.53105,            0.028102,            0.020012,            0.029538,           0.0074924,           0.0074924,           0.0074924
                 179,            0.021886,            0.016854,           0.0061732,             0.71966,             0.69401,             0.73572,             0.54099,            0.028046,             0.01936,            0.024586,            0.007467,            0.007467,            0.007467
                 180,            0.022884,            0.018671,           0.0062222,             0.76498,             0.67596,             0.75809,             0.55203,            0.028053,             0.01871,            0.025447,           0.0074416,           0.0074416,           0.0074416
                 181,            0.021549,            0.017337,           0.0059823,             0.73229,              0.6987,             0.74025,             0.54284,            0.027538,            0.018696,            0.024088,            0.007416,            0.007416,            0.007416
                 182,            0.021969,            0.017619,           0.0051041,             0.72574,             0.72288,             0.76242,             0.55653,             0.02801,            0.018837,            0.024387,           0.0073904,           0.0073904,           0.0073904
                 183,            0.021983,            0.017405,           0.0045829,             0.77523,             0.65638,             0.74478,             0.54495,            0.027289,            0.018058,            0.025225,           0.0073647,           0.0073647,           0.0073647
                 184,            0.021158,            0.017689,           0.0051172,             0.74973,             0.65613,             0.74513,             0.54427,             0.02823,            0.019665,            0.029148,           0.0073389,           0.0073389,           0.0073389
                 185,            0.020947,            0.017387,           0.0047687,             0.76129,             0.67176,              0.7473,             0.54534,            0.028006,             0.01939,            0.024893,           0.0073131,           0.0073131,           0.0073131
                 186,             0.02096,            0.017419,           0.0047543,             0.74054,             0.71943,             0.76085,             0.56035,            0.027524,            0.018086,             0.02343,           0.0072872,           0.0072872,           0.0072872
                 187,            0.022483,            0.018543,            0.005332,             0.73103,              0.7136,             0.76364,             0.56326,            0.027216,            0.017786,            0.026765,           0.0072612,           0.0072612,           0.0072612
                 188,            0.021624,            0.018191,           0.0053285,             0.74082,             0.64638,              0.7365,             0.54569,            0.027395,            0.018595,            0.031141,           0.0072351,           0.0072351,           0.0072351
                 189,             0.02161,            0.017339,           0.0052291,             0.72811,             0.65588,             0.72411,             0.53679,            0.027705,            0.018834,            0.029991,            0.007209,            0.007209,            0.007209
                 190,            0.021289,            0.017872,           0.0050444,             0.71854,             0.65839,             0.73579,              0.5474,            0.027092,            0.018274,            0.027738,           0.0071828,           0.0071828,           0.0071828
                 191,            0.022175,            0.017985,           0.0051868,             0.74804,             0.62814,             0.72945,             0.54028,            0.027581,            0.018174,            0.029713,           0.0071566,           0.0071566,           0.0071566
                 192,            0.021631,            0.017611,           0.0049467,             0.78481,             0.67608,             0.75572,             0.55956,            0.027295,            0.017955,            0.028964,           0.0071302,           0.0071302,           0.0071302
                 193,            0.022047,            0.017172,           0.0055918,             0.71833,             0.67264,             0.73284,             0.53942,            0.027558,            0.018883,            0.029986,           0.0071039,           0.0071039,           0.0071039
                 194,              0.0211,            0.018008,           0.0051433,             0.73891,             0.70276,             0.74624,             0.55236,            0.027787,            0.019474,            0.031039,           0.0070774,           0.0070774,           0.0070774
                 195,            0.020623,            0.017997,           0.0045832,             0.78026,             0.67347,             0.75953,             0.56436,            0.027147,            0.019135,            0.030338,           0.0070509,           0.0070509,           0.0070509
                 196,            0.022055,            0.016565,           0.0046611,             0.76328,             0.65139,             0.75216,             0.55406,            0.027135,            0.018561,             0.02824,           0.0070243,           0.0070243,           0.0070243
                 197,            0.020603,            0.016395,           0.0048184,              0.7476,             0.67845,             0.74851,             0.54968,            0.027473,            0.018956,            0.026532,           0.0069977,           0.0069977,           0.0069977
                 198,            0.022287,            0.017528,            0.005202,             0.73443,             0.71632,             0.74621,             0.54965,            0.027775,            0.019172,            0.026071,            0.006971,            0.006971,            0.006971
                 199,            0.022074,            0.019099,           0.0057863,             0.78425,             0.66638,             0.74599,             0.55108,            0.027331,            0.019303,            0.024788,           0.0069442,           0.0069442,           0.0069442
                 200,            0.021041,            0.017933,           0.0053718,             0.72798,             0.65653,             0.72124,             0.53072,            0.027673,            0.018986,            0.028548,           0.0069174,           0.0069174,           0.0069174
                 201,            0.022036,             0.01776,           0.0054831,             0.73978,             0.70096,             0.74976,             0.54935,            0.027829,            0.019305,            0.026704,           0.0068906,           0.0068906,           0.0068906
                 202,            0.020888,            0.016799,             0.00448,             0.77085,             0.64351,             0.72396,             0.52646,            0.028449,            0.020118,            0.032633,           0.0068637,           0.0068637,           0.0068637
                 203,            0.021157,            0.016652,           0.0046529,             0.74724,             0.62523,             0.70828,             0.51787,            0.028623,            0.020084,            0.032646,           0.0068367,           0.0068367,           0.0068367
                 204,            0.021239,              0.0168,           0.0051589,             0.71426,             0.69703,             0.73778,             0.53944,             0.02776,            0.019049,            0.028986,           0.0068097,           0.0068097,           0.0068097
                 205,            0.021744,            0.016539,            0.005249,             0.73125,             0.69168,             0.75081,             0.55742,            0.027369,            0.018346,            0.028252,           0.0067826,           0.0067826,           0.0067826
                 206,            0.021451,            0.017897,           0.0045678,             0.73364,              0.6756,             0.73671,             0.54232,            0.027443,            0.019566,            0.030849,           0.0067555,           0.0067555,           0.0067555
                 207,            0.019248,            0.016202,            0.004424,             0.76093,             0.67223,             0.74625,             0.55553,            0.027375,            0.019954,            0.027615,           0.0067283,           0.0067283,           0.0067283
                 208,             0.02026,            0.017002,           0.0048486,              0.7669,             0.67046,             0.74492,             0.55214,            0.027568,             0.01853,            0.025653,           0.0067011,           0.0067011,           0.0067011
                 209,            0.021458,            0.017851,           0.0081285,             0.73913,             0.67592,             0.73453,             0.53412,            0.028117,            0.018866,            0.024413,           0.0066738,           0.0066738,           0.0066738
                 210,            0.021229,            0.017655,           0.0067167,             0.77362,             0.64719,             0.73722,             0.53926,             0.02862,            0.019959,            0.024837,           0.0066465,           0.0066465,           0.0066465
                 211,            0.020754,            0.016294,           0.0057718,             0.77567,             0.62946,             0.73217,               0.544,            0.028442,            0.019596,            0.026965,           0.0066191,           0.0066191,           0.0066191
                 212,            0.021707,            0.018669,            0.005934,             0.76524,             0.68068,              0.7389,             0.53621,            0.028359,            0.019273,            0.025163,           0.0065917,           0.0065917,           0.0065917
                 213,            0.020895,             0.01778,           0.0053311,             0.77968,             0.64809,             0.74021,             0.54526,            0.027918,            0.020273,            0.026553,           0.0065642,           0.0065642,           0.0065642
                 214,            0.020335,            0.017028,            0.005107,             0.77647,             0.63429,             0.74288,             0.54868,            0.027417,            0.019188,            0.028566,           0.0065368,           0.0065368,           0.0065368
                 215,            0.020855,            0.017023,           0.0051131,             0.73068,             0.66151,              0.7404,             0.54474,            0.027683,            0.019241,            0.027037,           0.0065092,           0.0065092,           0.0065092
                 216,            0.020286,            0.016569,           0.0046736,             0.72478,             0.68678,                0.74,             0.54526,            0.028221,            0.019363,            0.023424,           0.0064816,           0.0064816,           0.0064816
                 217,            0.021014,            0.017626,           0.0046669,             0.72894,             0.68879,             0.74212,             0.54734,            0.027861,            0.018837,            0.024771,            0.006454,            0.006454,            0.006454
                 218,            0.021181,            0.017038,           0.0049856,             0.78288,             0.65865,              0.7524,             0.55147,            0.027252,            0.018633,            0.027554,           0.0064264,           0.0064264,           0.0064264
                 219,            0.020758,             0.01858,           0.0045209,             0.74454,             0.68084,             0.74705,             0.54764,             0.02777,            0.019473,             0.02589,           0.0063987,           0.0063987,           0.0063987
                 220,            0.021073,            0.018433,           0.0048726,             0.75135,             0.65697,             0.72558,             0.53563,            0.028107,            0.019499,            0.025484,            0.006371,            0.006371,            0.006371
                 221,            0.021042,            0.017849,           0.0076223,             0.77993,             0.67937,             0.74876,             0.54878,            0.028034,            0.019435,            0.021228,           0.0063432,           0.0063432,           0.0063432
                 222,            0.021246,            0.017317,           0.0061569,              0.7582,             0.68273,             0.75005,             0.55395,            0.027774,            0.019218,            0.027357,           0.0063154,           0.0063154,           0.0063154
                 223,            0.021353,            0.018593,           0.0055726,             0.75458,             0.67241,             0.75882,             0.55794,            0.027352,             0.01886,            0.028783,           0.0062876,           0.0062876,           0.0062876
                 224,             0.02064,            0.016329,           0.0053288,             0.76603,             0.67389,             0.74648,             0.54897,            0.027855,            0.019414,            0.025459,           0.0062598,           0.0062598,           0.0062598
                 225,            0.020857,            0.017833,           0.0055448,             0.77524,             0.66688,             0.74717,             0.55211,            0.027928,            0.018986,            0.024766,           0.0062319,           0.0062319,           0.0062319
                 226,            0.021298,            0.016552,           0.0054088,             0.79625,             0.63896,             0.73433,             0.53837,            0.027965,            0.019119,            0.028401,            0.006204,            0.006204,            0.006204
                 227,            0.020264,            0.017645,           0.0048396,             0.77011,             0.65496,             0.74082,             0.54671,             0.02826,            0.019365,            0.030868,            0.006176,            0.006176,            0.006176
                 228,            0.021078,            0.017456,           0.0054168,             0.75128,             0.68222,             0.75592,              0.5557,            0.027557,            0.019475,            0.025979,            0.006148,            0.006148,            0.006148
                 229,            0.019851,            0.016018,            0.004785,              0.7503,             0.64604,              0.7463,              0.5537,            0.027192,            0.018618,            0.027276,           0.0061201,           0.0061201,           0.0061201
                 230,            0.019748,            0.017386,           0.0046589,             0.68252,             0.72972,             0.75774,             0.55792,            0.027386,            0.019324,            0.024357,            0.006092,            0.006092,            0.006092
                 231,            0.020887,            0.018535,           0.0052164,             0.69304,             0.73753,             0.76147,             0.55656,            0.027637,            0.019195,            0.024673,            0.006064,            0.006064,            0.006064
                 232,            0.019987,            0.015984,           0.0046846,             0.70913,             0.69785,             0.75219,             0.55581,            0.027161,            0.018513,            0.029329,           0.0060359,           0.0060359,           0.0060359
                 233,            0.019958,            0.018497,           0.0046187,             0.77672,             0.65919,             0.74474,              0.5556,            0.027066,            0.019875,             0.02725,           0.0060079,           0.0060079,           0.0060079
                 234,            0.020236,            0.017875,           0.0041071,             0.72904,             0.70804,              0.7421,             0.54776,            0.027444,            0.020927,            0.026531,           0.0059798,           0.0059798,           0.0059798
                 235,            0.020123,            0.017217,           0.0042349,             0.70876,             0.71781,             0.74207,             0.54616,            0.027257,            0.019721,            0.025849,           0.0059516,           0.0059516,           0.0059516
                 236,            0.020807,            0.016002,           0.0048806,             0.68435,              0.7164,             0.73277,             0.54385,            0.027233,            0.019672,            0.030123,           0.0059235,           0.0059235,           0.0059235
                 237,            0.019517,            0.016688,           0.0044263,             0.71843,             0.66474,             0.72538,             0.53671,            0.027206,            0.019787,            0.031263,           0.0058953,           0.0058953,           0.0058953
                 238,            0.020052,            0.016766,            0.004561,             0.71737,              0.7095,             0.73102,             0.53805,            0.027516,            0.020107,            0.027625,           0.0058672,           0.0058672,           0.0058672
                 239,            0.019925,            0.016604,           0.0044823,             0.69707,             0.71447,             0.72353,             0.53086,            0.027522,            0.019886,            0.027671,            0.005839,            0.005839,            0.005839
                 240,            0.021141,            0.016987,           0.0047222,             0.72441,             0.67654,             0.73255,               0.539,            0.027435,            0.019352,            0.029704,           0.0058108,           0.0058108,           0.0058108
                 241,            0.019764,            0.015941,           0.0045449,             0.71701,              0.7112,             0.73009,             0.53318,            0.027603,            0.019651,            0.026911,           0.0057826,           0.0057826,           0.0057826
                 242,            0.019406,            0.014814,            0.004086,             0.77464,             0.65841,             0.73987,             0.54425,            0.027766,            0.019541,            0.028371,           0.0057543,           0.0057543,           0.0057543
                 243,            0.019687,            0.015825,           0.0045078,             0.78937,             0.66004,             0.72415,             0.53895,            0.027256,            0.019848,            0.027761,           0.0057261,           0.0057261,           0.0057261
                 244,            0.019505,            0.016159,           0.0046161,             0.77932,             0.66542,             0.73931,             0.54601,            0.027542,            0.019726,            0.026399,           0.0056979,           0.0056979,           0.0056979
                 245,            0.019675,            0.016873,           0.0043482,             0.76948,             0.66795,             0.72611,             0.53505,            0.027467,            0.019481,            0.027792,           0.0056696,           0.0056696,           0.0056696
                 246,            0.020602,            0.017609,           0.0047007,             0.76996,             0.65061,             0.72906,             0.53909,            0.027274,            0.019257,            0.029329,           0.0056413,           0.0056413,           0.0056413
                 247,            0.020132,             0.01578,            0.004403,             0.73336,              0.6661,             0.72154,             0.53738,            0.027068,            0.019359,            0.031261,           0.0056131,           0.0056131,           0.0056131
                 248,            0.019886,            0.017194,           0.0039819,             0.78091,             0.65558,             0.71685,             0.53585,             0.02711,             0.01949,            0.028823,           0.0055848,           0.0055848,           0.0055848
                 249,            0.019289,            0.016598,            0.005295,             0.78661,             0.64709,             0.72924,             0.54029,            0.027561,            0.019918,            0.029321,           0.0055565,           0.0055565,           0.0055565
                 250,            0.020084,            0.016567,           0.0048241,             0.76394,             0.64919,               0.736,             0.54466,            0.027794,            0.019341,            0.029042,           0.0055283,           0.0055283,           0.0055283
                 251,            0.019718,            0.017023,           0.0069778,             0.71906,             0.65945,             0.72301,             0.53064,            0.028353,            0.020065,            0.029921,              0.0055,              0.0055,              0.0055
                 252,            0.019869,            0.017349,           0.0054823,             0.73287,             0.63649,             0.71761,             0.52918,            0.029094,            0.020385,            0.028459,           0.0054717,           0.0054717,           0.0054717
                 253,            0.019704,            0.017553,           0.0050536,             0.69714,             0.68795,             0.73299,             0.53991,            0.027822,            0.020561,            0.027785,           0.0054435,           0.0054435,           0.0054435
                 254,            0.020352,            0.017669,           0.0048284,             0.75903,             0.63811,             0.72961,             0.53321,            0.027815,             0.02016,             0.02888,           0.0054152,           0.0054152,           0.0054152
                 255,            0.019756,             0.01708,           0.0047854,             0.70897,             0.65698,             0.71676,             0.53185,            0.027401,            0.019962,            0.029468,           0.0053869,           0.0053869,           0.0053869
                 256,            0.020138,            0.017819,           0.0042644,             0.75379,             0.65426,             0.72595,             0.54098,            0.027592,            0.019743,            0.029648,           0.0053587,           0.0053587,           0.0053587
                 257,            0.019758,            0.017845,           0.0039406,             0.78372,             0.63912,             0.73106,             0.54281,            0.027131,            0.018808,            0.029814,           0.0053304,           0.0053304,           0.0053304
                 258,            0.020655,            0.018283,           0.0044069,             0.77282,             0.65612,             0.73349,             0.54324,            0.026916,             0.01864,            0.028889,           0.0053021,           0.0053021,           0.0053021
                 259,            0.018789,            0.015748,           0.0039717,             0.77537,             0.66572,              0.7441,             0.55366,            0.026763,             0.01925,            0.027175,           0.0052739,           0.0052739,           0.0052739
                 260,            0.019279,             0.01645,           0.0039559,             0.77982,             0.67085,             0.73254,             0.54621,            0.027081,            0.019205,            0.030916,           0.0052457,           0.0052457,           0.0052457
                 261,            0.018306,            0.016172,           0.0039498,             0.79516,             0.65768,              0.7444,             0.54475,            0.027217,            0.018936,            0.026938,           0.0052174,           0.0052174,           0.0052174
                 262,            0.019302,            0.016456,           0.0039827,             0.77818,             0.68059,              0.7414,             0.54861,             0.02712,            0.018812,             0.02728,           0.0051892,           0.0051892,           0.0051892
                 263,            0.020013,            0.017573,           0.0043833,             0.74362,             0.70088,             0.75004,             0.54998,            0.027389,            0.018561,            0.027848,            0.005161,            0.005161,            0.005161
                 264,            0.019662,            0.016133,           0.0040499,             0.80108,             0.64807,             0.75342,             0.55077,            0.027399,            0.018816,            0.028629,           0.0051328,           0.0051328,           0.0051328
                 265,            0.020473,             0.01649,           0.0036559,             0.79184,             0.65091,             0.74599,             0.54538,            0.027708,            0.018933,            0.029432,           0.0051047,           0.0051047,           0.0051047
                 266,            0.019642,            0.016846,           0.0042603,             0.75101,             0.68209,             0.74766,             0.54409,             0.02766,            0.019262,             0.02675,           0.0050765,           0.0050765,           0.0050765
                 267,            0.019876,             0.01661,           0.0044793,             0.74963,             0.64534,             0.72705,             0.53206,            0.027531,            0.019512,            0.030712,           0.0050484,           0.0050484,           0.0050484
                 268,            0.020309,            0.017872,           0.0043474,             0.73566,             0.67937,             0.75002,             0.55228,            0.027136,            0.019377,            0.030781,           0.0050202,           0.0050202,           0.0050202
                 269,            0.019324,            0.017227,           0.0040525,             0.74104,             0.68586,             0.74662,             0.55523,            0.027461,            0.020174,            0.028512,           0.0049921,           0.0049921,           0.0049921
                 270,            0.019091,            0.017621,           0.0039863,             0.77291,             0.67027,             0.74973,             0.55858,            0.027188,            0.019287,            0.028331,           0.0049641,           0.0049641,           0.0049641
                 271,            0.019565,            0.015891,           0.0037295,             0.74437,             0.66846,             0.73826,             0.54898,            0.027349,            0.019034,            0.029048,            0.004936,            0.004936,            0.004936
                 272,            0.017993,            0.014679,           0.0034083,             0.74557,             0.66152,             0.73399,              0.5438,            0.027404,            0.018806,            0.027592,            0.004908,            0.004908,            0.004908
                 273,            0.019117,            0.016265,           0.0041855,             0.66393,             0.72553,             0.73524,             0.54188,             0.02753,            0.019104,             0.02747,           0.0048799,           0.0048799,           0.0048799
                 274,            0.019156,            0.017286,           0.0036191,             0.70171,             0.68044,             0.72952,             0.53882,            0.027218,            0.019523,            0.030761,            0.004852,            0.004852,            0.004852
                 275,            0.018755,            0.015931,           0.0042909,             0.74115,             0.67284,             0.72164,             0.52903,            0.027205,            0.019757,            0.031354,            0.004824,            0.004824,            0.004824
                 276,            0.018317,            0.015631,           0.0040848,             0.77123,             0.66078,             0.73164,             0.54467,            0.027321,            0.020225,            0.028109,            0.004796,            0.004796,            0.004796
                 277,            0.019531,            0.017571,           0.0046477,             0.72754,             0.66504,             0.72491,             0.54118,            0.027501,             0.01933,            0.027843,           0.0047681,           0.0047681,           0.0047681
                 278,            0.019719,            0.017364,           0.0044305,             0.74318,             0.66688,             0.72696,              0.5377,            0.027405,             0.01916,            0.028495,           0.0047402,           0.0047402,           0.0047402
                 279,            0.019034,            0.015383,           0.0045093,             0.79557,             0.63784,             0.75537,              0.5547,            0.026994,            0.018798,            0.026419,           0.0047124,           0.0047124,           0.0047124
                 280,            0.018386,            0.015401,           0.0041239,             0.77389,             0.62553,             0.73891,              0.5476,             0.02735,            0.019701,            0.029071,           0.0046846,           0.0046846,           0.0046846
                 281,            0.019363,             0.01641,           0.0039076,              0.7599,             0.65025,             0.72309,             0.53754,            0.027587,            0.019864,             0.03007,           0.0046568,           0.0046568,           0.0046568
                 282,            0.018519,            0.015984,           0.0036321,             0.72654,             0.67337,             0.72898,             0.54311,            0.027491,            0.019711,            0.028872,            0.004629,            0.004629,            0.004629
                 283,            0.018681,            0.015862,           0.0038531,              0.7499,             0.66945,             0.72742,             0.54199,            0.027073,            0.019284,            0.028473,           0.0046013,           0.0046013,           0.0046013
                 284,            0.018773,             0.01614,           0.0039637,             0.73059,             0.69397,             0.72957,             0.53976,            0.027267,            0.020263,            0.027003,           0.0045736,           0.0045736,           0.0045736
                 285,            0.018051,            0.014913,           0.0037768,             0.72139,              0.6801,             0.71785,             0.52994,            0.027267,            0.019818,            0.029774,            0.004546,            0.004546,            0.004546
                 286,            0.018876,            0.016977,           0.0037915,             0.74848,             0.67113,             0.73093,              0.5411,            0.027087,              0.0196,            0.027739,           0.0045184,           0.0045184,           0.0045184
                 287,            0.019042,            0.016774,           0.0036362,              0.7207,             0.69663,             0.73973,             0.54622,            0.026879,            0.018633,            0.027547,           0.0044908,           0.0044908,           0.0044908
                 288,            0.018274,            0.015319,             0.00352,             0.79753,             0.63525,              0.7403,             0.54724,            0.027075,            0.018393,            0.027544,           0.0044632,           0.0044632,           0.0044632
                 289,            0.017688,            0.015109,           0.0036473,             0.74313,             0.67298,             0.74722,              0.5492,            0.027574,            0.019102,            0.026059,           0.0044358,           0.0044358,           0.0044358
                 290,            0.018581,            0.015639,           0.0037494,              0.7411,             0.66768,             0.74802,             0.55328,            0.027298,            0.018511,            0.028348,           0.0044083,           0.0044083,           0.0044083
                 291,            0.018428,            0.014604,            0.003677,             0.77747,             0.64548,             0.74633,             0.55106,            0.026877,            0.018522,            0.028388,           0.0043809,           0.0043809,           0.0043809
                 292,            0.019104,            0.016534,            0.003791,             0.74458,             0.68239,             0.73814,             0.54768,            0.027023,            0.019171,            0.030375,           0.0043535,           0.0043535,           0.0043535
                 293,            0.018658,             0.01472,           0.0040503,             0.72069,             0.69798,             0.74151,             0.54723,            0.027132,            0.019267,            0.030356,           0.0043262,           0.0043262,           0.0043262
                 294,            0.018211,            0.015956,           0.0040902,             0.70208,             0.72312,             0.74407,             0.55039,            0.027111,            0.019372,            0.029329,           0.0042989,           0.0042989,           0.0042989
                 295,            0.018349,            0.015496,           0.0039346,             0.71673,             0.68716,             0.73577,             0.54324,             0.02763,            0.019878,            0.029377,           0.0042717,           0.0042717,           0.0042717
